NAME	X	Y
Parking_6774b-7	1066802.41000000000	1053202.31500000000
Parking_6780	1067360.98900000000	1052455.92600000000
Parking_6796	1069207.96300000000	1050539.07500000000
Parking_6820-1	1072260.13800000000	1050218.52500000000
Parking_6820-3	1072458.88600000000	1050379.84800000000
Parking_6820-4	1072754.86300000000	1050265.70300000000
Parking_6842-1	1075277.88300000000	1049095.25300000000
Parking_6842-3	1075391.35000000000	1049560.62900000000
Parking_6842-4	1075715.97800000000	1049443.28300000000
Parking_6848	1075128.43100000000	1047886.25400000000
Parking_6879-2	1066639.55500000000	1069106.28700000000
Parking_6880-1	1066778.61900000000	1067132.20500000000
Parking_6902w-1	1088460.26200000000	1042370.45700000000
Parking_7032-2	1087643.73400000000	1037031.97200000000
Parking_7051	1086541.89600000000	1038368.29700000000
Parking_7121	1085401.78400000000	1042840.49300000000
Parking_7145	1085835.20800000000	1032607.38500000000
Parking_7265	1087100.31900000000	1037335.99600000000
Parking_7312-2	1081330.68900000000	1038973.76900000000
Parking_7312-4	1081485.94200000000	1039527.23900000000
Parking_7313-37	1083659.13300000000	1041521.77200000000
Parking_7313-7	1083923.54400000000	1037586.10900000000
Parking_7325-1	1080476.58600000000	1038293.39000000000
Parking_7325-3	1081325.21700000000	1037890.58300000000
Parking_7325-4	1081698.26400000000	1038222.79600000000
Parking_7336	1080072.18700000000	1037465.98400000000
Parking_7383	1090259.73900000000	1042647.33500000000
Parking_7441-10	1083662.89600000000	1034646.73000000000
Parking_7441-11	1083793.46500000000	1035093.11400000000
Parking_7441-13	1083345.36400000000	1035823.57000000000
Parking_7441-15	1083771.87100000000	1036004.40700000000
Parking_7441-17	1083278.24200000000	1036494.60700000000
Parking_7441-18	1081298.87300000000	1035803.72000000000
Parking_7441-19	1081821.67400000000	1035558.90000000000
Parking_7441-2	1084035.26900000000	1034736.98000000000
Parking_7441-25	1084371.38900000000	1034394.42000000000
Parking_7441-4	1083885.98400000000	1035222.31100000000
Parking_7441-5	1084095.24600000000	1035069.04200000000
Parking_7441-6	1083897.88600000000	1035510.13800000000
Parking_7441-8	1084330.54300000000	1035956.05500000000
Parking_7448	1081252.25700000000	1037342.83500000000
Parking_7457	1081338.17400000000	1036980.13500000000
Parking_7523-2	1086159.75400000000	1039140.20100000000
Parking_7560-3	1084139.90400000000	1042424.63300000000
Parking_7589-2	1082859.92500000000	1040940.85700000000
Parking_7691	1084800.71000000000	1043151.78400000000
Parking_7711	1085872.67300000000	1042217.30200000000
Parking_7750-1	1089575.62600000000	1043270.71100000000
Parking_7750-2	1089178.06800000000	1043445.90100000000
Parking_7769	1083744.50000000000	1036901.96800000000
Parking_7771-2	1084458.12900000000	1036550.06400000000
Parking_7828-1	1083432.78600000000	1033360.65700000000
Parking_7828-3	1083160.36400000000	1033769.54600000000
Parking_7828-4	1083237.71800000000	1034209.99900000000
Parking_7884	1089710.93900000000	1042744.02300000000
Parking_7942	1085883.91900000000	1063376.36800000000
Parking_7971-1	1082386.32600000000	1040495.59900000000
Parking_8103-3	1085941.38000000000	1039307.08600000000
Parking_8205-16	1083905.54500000000	1032714.68500000000
Parking_8205-18	1084566.16600000000	1033276.89500000000
Parking_8205-19	1084492.52000000000	1033583.65500000000
Parking_8205-2	1084580.56900000000	1034197.18400000000
Parking_8205-23	1083600.58300000000	1033915.20900000000
Parking_8205-24	1083445.75800000000	1033605.14900000000
Parking_8205-25	1083679.58200000000	1033165.20700000000
Parking_8205-3	1084576.50600000000	1032093.14200000000
Parking_8205-4	1083325.88900000000	1032531.88300000000
Parking_8205-6	1084591.75900000000	1032387.43600000000
Parking_8228-2	1085523.32500000000	1038279.42800000000
Parking_8231-4	1085740.23900000000	1038134.57000000000
Parking_829	1067521.33800000000	1075432.88000000000
Parking_8515	1069354.43600000000	1049646.96900000000
Parking_8533	1070410.41700000000	1049291.49800000000
Parking_855	1069789.18800000000	1075484.16700000000
Parking_857	1069740.55800000000	1076203.16000000000
Parking_8573	1064849.18000000000	1056272.02200000000
Parking_8575	1065031.17300000000	1056350.98000000000
Parking_8584	1065699.12700000000	1056951.69400000000
Parking_863	1069512.63900000000	1076429.50200000000
Parking_867	1065230.33700000000	1074285.88400000000
Parking_871	1069662.02600000000	1076685.96300000000
Parking_8719-1	1065574.13200000000	1055117.02800000000
Parking_874	1070251.58200000000	1076980.94600000000
Parking_874-1	1069677.34500000000	1077071.25900000000
Parking_880	1069972.02800000000	1077492.22700000000
Parking_883	1069953.13000000000	1077812.96900000000
Parking_883-1	1068853.69900000000	1077854.54900000000
Parking_8834	1084749.76200000000	1046330.27000000000
Parking_8839	1084409.89100000000	1046556.58600000000
Parking_8841-1	1084720.58500000000	1047829.59700000000
Parking_8841-2	1084989.24300000000	1046915.95300000000
Parking_8841-3	1084631.81600000000	1047089.54700000000
Parking_8841-4	1084266.63400000000	1047324.88400000000
Parking_8852	1086185.93100000000	1048933.07100000000
Parking_8877-3	1087102.30000000000	1053024.49300000000
Parking_8896	1086902.95100000000	1055856.85900000000
Parking_8899	1086530.41400000000	1055978.69500000000
Parking_8903	1086935.18600000000	1056661.90400000000
Parking_8926-2	1086576.21500000000	1059141.81800000000
Parking_8973	1069196.13600000000	1054850.43000000000
Parking_912	1068971.67000000000	1072123.55000000000
Parking_912-1	1069388.75500000000	1072309.88700000000
Parking_914	1068919.40500000000	1075582.49800000000
Parking_919	1069205.10700000000	1076446.03500000000
Parking_921	1068624.92500000000	1076492.72500000000
Parking_925	1069222.85500000000	1076733.16800000000
Parking_9315	1086890.88500000000	1051199.11000000000
Parking_9341	1069213.72800000000	1052468.57200000000
Parking_9342	1069090.75300000000	1052649.79100000000
Parking_935	1068516.88300000000	1077088.90300000000
Parking_9471	1068558.80700000000	1053110.49500000000
Parking_951	1069723.63300000000	1071506.33900000000
Parking_953	1068714.66500000000	1077507.01900000000
Parking_9563-1	1068549.03600000000	1051880.67200000000
Parking_9571-2	1068821.87100000000	1052089.33000000000
Parking_9654	1068785.37300000000	1052421.53800000000
Parking_9656	1068729.12400000000	1052109.68700000000
Parking_9676	1070209.86800000000	1055933.82300000000
Parking_9677	1070364.20100000000	1055994.00800000000
Parking_9678	1070347.21000000000	1055613.31000000000
Parking_9748	1069386.96000000000	1054455.11800000000
Parking_9767	1069938.30800000000	1056039.63500000000
Parking_9776	1087150.09200000000	1037867.67000000000
Parking_9834	1070560.76100000000	1056070.32500000000
Parking_985	1062730.36400000000	1073921.12800000000
Parking_985-2	1062866.97900000000	1073318.75500000000
Parking_9878	1070630.06000000000	1051731.99700000000
Parking_989-1	1071060.78800000000	1074600.08000000000
Parking_E_MH_D1-6-1	1081628.93200000000	1073395.66900000000
Parking_E_MH_D1-6-2	1082028.99700000000	1073511.01400000000
Parking_E_MH_D3-1	1082271.31200000000	1074417.53600000000
Parking_E_MH_D3-12-1	1082766.24700000000	1074279.27600000000
Parking_E_MH_D3-6	1082538.24000000000	1073280.05900000000
Parking_E_MH_D4-4-1	1082899.47300000000	1074516.28600000000
Parking_E_MH_D5-1	1083223.98500000000	1075059.68500000000
Parking_E_MH_D5-6	1083644.42400000000	1075054.70500000000
Parking_E_MH_D5-6-1	1083281.66400000000	1075399.81900000000
Parking_E_MH_D8-2	1083958.43100000000	1075560.47200000000
Parking_E_MH_D8-6-2	1084261.80600000000	1075871.67400000000
Parking_E-ADDED-E-11517-2-2	1071493.20900000000	1052278.18400000000
Parking_E-ADDED-E-11517-2-3	1071299.46600000000	1051844.87600000000
Parking_E-ADDED-E-11517-2-4	1071857.68200000000	1053811.48000000000
Parking_E-ADDED-E-11517-2-5	1071697.96100000000	1053433.96000000000
Parking_E-ADDED-E-11517-2-6	1071544.44400000000	1053165.90600000000
Parking_E-ADDED-E-11517-2-8	1071418.88100000000	1052554.18900000000
Parking_E-ADDED-E-11988-2-1	1072246.23800000000	1054400.05300000000
Parking_E-ADDED-E-11988-2-2	1072357.89500000000	1054642.30700000000
Parking_E-ADDED-E-11988-2-3	1072627.82600000000	1054329.57900000000
Parking_E-ADDED-E-11988-2-4	1071805.95500000000	1054019.67900000000
Parking_E-ADDED-E-11988-2-6	1071913.85600000000	1054253.11200000000
Parking_E-ADDED-E-14299-2-1	1071872.52900000000	1049361.15500000000
Parking_E-ADDED-E-14899-3	1076920.27100000000	1047773.84100000000
Parking_E-ADDED-E-1568-1	1079247.22900000000	1048977.52300000000
Parking_E-ADDED-E-18493	1067541.58700000000	1063530.52200000000
Parking_E-ADDED-E-21026	1070722.49800000000	1051959.31800000000
Parking_E-ADDED-E-21443-1	1075814.67900000000	1048042.65000000000
Parking_E-ADDED-E-21443-4	1075737.70000000000	1047861.21900000000
Parking_E-ADDED-E-22779	1070759.17300000000	1047264.78900000000
Parking_E-ADDED-E-23919	1082190.41000000000	1059171.16500000000
Parking_E-ADDED-E-25638	1065018.58100000000	1063475.50700000000
Parking_E-ADDED-E-27821-1	1063380.10000000000	1080288.11300000000
Parking_E-ADDED-E-28561	1081783.17000000000	1037107.14000000000
Parking_E-ADDED-E-28563	1081625.84700000000	1037625.03000000000
Parking_E-ADDED-E-28601-2	1081112.74500000000	1039779.33800000000
Parking_E-ADDED-E-3610-2-1	1071425.13500000000	1051031.87400000000
Parking_E-ADDED-E-3610-2-2	1071333.41600000000	1050811.32400000000
Parking_E-ADDED-E-3610-2-3	1071286.53100000000	1050608.05400000000
Parking_E-ADDED-E-3616-2	1071542.68200000000	1051518.26100000000
Parking_E-ADDED-E-4474-3	1087263.46300000000	1061717.13700000000
Parking_E-ADDED-E-4622-2	1084101.43800000000	1041099.10300000000
Parking_E-ADDED-E-8392-6	1063676.37700000000	1059030.66700000000
Parking_E-Added-E-9804-2	1069094.39500000000	1056027.38800000000
Parking_E-ADDED-E-L7829-6-1	1083460.51800000000	1035225.05100000000
Parking_E-ADDED-E-L7829-6-2	1083680.89200000000	1035572.74900000000
Parking_E-ADDED-E-L8897-3-2	1086461.70600000000	1055335.59900000000
Parking_E-ADD-J2	1072330.20300000000	1047716.35400000000
Parking_E-MH-10038	1079448.82100000000	1060099.39200000000
Parking_E-MH-10040	1079726.86000000000	1061267.77100000000
Parking_E-MH-10052	1078797.37200000000	1061247.47100000000
Parking_E-MH-10212-1	1077824.14100000000	1059434.99800000000
Parking_E-MH-1038	1072005.11500000000	1078132.83900000000
Parking_E-MH-10525-1	1078199.42900000000	1066578.16000000000
Parking_E-MH-1056	1071616.76300000000	1078025.12500000000
Parking_E-MH-1056-1	1071045.03400000000	1077794.88300000000
Parking_E-MH-10578	1078336.17900000000	1068001.06000000000
Parking_E-MH-10579	1077792.04200000000	1068409.78000000000
Parking_E-MH-10600	1078499.01700000000	1069169.54000000000
Parking_E-MH-10672-2	1079462.54500000000	1067782.39500000000
Parking_E-MH-10675-2	1080220.03400000000	1067623.26900000000
Parking_E-MH-10679	1080610.38300000000	1067867.48700000000
Parking_E-MH-10697	1080727.92600000000	1067527.20200000000
Parking_E-MH-10718	1079286.04000000000	1068770.59400000000
Parking_E-MH-10718-3	1079334.41400000000	1069217.05500000000
Parking_E-MH-10810	1082710.00600000000	1069034.57000000000
Parking_E-MH-1082	1072364.51300000000	1072716.77100000000
Parking_E-MH-1084	1071763.07400000000	1071659.06300000000
Parking_E-MH-1084-1	1072446.61000000000	1071651.28100000000
Parking_E-MH-1088	1072538.05200000000	1077294.40100000000
Parking_E-MH-10943	1082386.61800000000	1071365.66300000000
Parking_E-MH-10945-2	1081955.64700000000	1071343.47600000000
Parking_E-MH-10963	1081736.97900000000	1072369.47800000000
Parking_E-MH-1108	1072380.15200000000	1072521.97600000000
Parking_E-MH-11097	1083833.06900000000	1069883.21400000000
Parking_E-MH-11112	1084214.29900000000	1069800.26300000000
Parking_E-MH-11116	1083795.50800000000	1070750.21200000000
Parking_E-MH-11116-2	1084182.71300000000	1070790.61900000000
Parking_E-MH-11121	1084203.46900000000	1071130.44900000000
Parking_E-MH-11121-1	1084112.28600000000	1071309.18000000000
Parking_E-MH-11223	1084176.75500000000	1073165.88100000000
Parking_E-MH-1124	1074530.64600000000	1071784.99900000000
Parking_E-MH-1126-1	1076779.09000000000	1070108.98800000000
Parking_E-MH-1131	1080786.49400000000	1073458.81200000000
Parking_E-MH-1142-2	1085164.74100000000	1060204.27700000000
Parking_E-MH-11470	1086372.47500000000	1074260.48400000000
Parking_E-MH-11520	1086147.94100000000	1070745.49100000000
Parking_E-MH-1157	1082937.58300000000	1070881.03700000000
Parking_E-MH-1157-2	1082495.83600000000	1070298.86000000000
Parking_E-MH-1157-3	1082523.86200000000	1070717.06400000000
Parking_E-MH-1165	1070845.98500000000	1072488.61500000000
Parking_E-MH-11714	1086824.59100000000	1069081.08000000000
Parking_E-MH-11742	1087158.58400000000	1070337.95900000000
Parking_E-MH-11782-2	1088867.85800000000	1071727.95000000000
Parking_E-MH-1182	1074295.16700000000	1072599.44200000000
Parking_E-MH-11838-1	1076957.93000000000	1074565.77000000000
Parking_E-MH-11864	1076193.69500000000	1074458.22400000000
Parking_E-MH-11873	1075735.08300000000	1074890.32600000000
Parking_E-MH-11992	1071271.08800000000	1075577.25800000000
Parking_E-MH-11993-1	1070683.10900000000	1075640.46500000000
Parking_E-MH-12015-1	1070979.25600000000	1076726.94100000000
Parking_E-MH-12115	1077069.71200000000	1076022.53500000000
Parking_E-MH-12115-1	1077146.07700000000	1075783.23800000000
Parking_E-MH-12176	1071305.42700000000	1076736.94800000000
Parking_E-MH-1219-1	1087947.16900000000	1064051.21000000000
Parking_E-MH-12202	1073706.17300000000	1077161.50600000000
Parking_E-MH-12202-1	1073742.11000000000	1077359.71700000000
Parking_E-MH-12222	1076372.13000000000	1078065.11300000000
Parking_E-MH-12222-2	1076975.00100000000	1078058.71100000000
Parking_E-MH-12222-3	1076086.00100000000	1077963.08700000000
Parking_E-MH-12235	1077933.81600000000	1078038.15900000000
Parking_E-MH-12235-2	1077447.81400000000	1078055.26600000000
Parking_E-MH-12238	1077667.67400000000	1077741.47500000000
Parking_E-MH-12262	1075241.86200000000	1078091.83200000000
Parking_E-MH-1239-1	1090228.99100000000	1067813.78800000000
Parking_E-MH-12408	1078784.99500000000	1078024.14600000000
Parking_E-MH-12408-2	1078442.72300000000	1078012.28700000000
Parking_E-MH-12410	1078688.18300000000	1077933.90400000000
Parking_E-MH-12431	1079921.78400000000	1076277.11400000000
Parking_E-MH-1244	1090111.87800000000	1068396.99200000000
Parking_E-MH-12501	1079199.39300000000	1071062.91300000000
Parking_E-MH-1254	1088244.60900000000	1067557.33400000000
Parking_E-MH-12553-1	1082408.63000000000	1075048.82700000000
Parking_E-MH-1256	1089212.86700000000	1067574.94200000000
Parking_E-MH-12662	1082146.68100000000	1077639.73400000000
Parking_E-MH-12676	1084103.41800000000	1076228.85900000000
Parking_E-MH-12745	1084723.99300000000	1077564.58600000000
Parking_E-MH-12751	1084969.07200000000	1077715.17000000000
Parking_E-MH-12765	1080258.38800000000	1077817.86300000000
Parking_E-MH-13011	1065883.26200000000	1068987.68600000000
Parking_E-MH-13036	1066390.39900000000	1069018.83400000000
Parking_E-MH-13141	1074928.56700000000	1074583.91900000000
Parking_E-MH-1317	1089968.27200000000	1072281.17800000000
Parking_E-MH-13193	1067605.14900000000	1071251.20400000000
Parking_E-MH-13194	1066983.29100000000	1070937.52000000000
Parking_E-MH-13223	1068363.57300000000	1072280.51900000000
Parking_E-MH-13235	1067048.03300000000	1072734.24500000000
Parking_E-MH-13299	1066292.27400000000	1074347.50700000000
Parking_E-MH-13316	1067744.79400000000	1074941.82800000000
Parking_E-MH-13416-3	1073825.33100000000	1073964.48100000000
Parking_E-MH-13487-1	1065167.11200000000	1065195.74800000000
Parking_E-MH-13501	1065707.97100000000	1063259.10500000000
Parking_E-MH-13501-1	1065667.12000000000	1063526.25000000000
Parking_E-MH-13517-3	1066158.72500000000	1064606.36300000000
Parking_E-MH-13521	1066165.09100000000	1065147.76900000000
