Name	X-Coordinate	Y-Coordinate
HDC_13830-3	1087409.866	1058570.959
HDC_13831	1087805.377	1058047.632
HDC_13832	1088062.989	1057668.66
HDC_13862-1	1074563.766	1048667.395
HDC_13872	1086802.961	1058596.208
HDC_13916	1088980.884	1059031.09
HDC_13919	1089186.3	1059395.752
HDC_13922	1089978.892	1059277.156
HDC_13939	1086337.642	1059076.373
HDC_14004	1085178.981	1046517.211
HDC_14076	1087284.214	1045878.247
HDC_14085-1	1087964.482	1045557.403
HDC_141	1062020.359	1073874.142
HDC_1410	1077117.895	1069303.456
HDC_1410-1	1077200.49	1069135.255
HDC_14119	1086248.852	1046584.014
HDC_14132-1	1087994.425	1046855.567
HDC_14132-2	1088030.364	1046599.253
HDC_14135	1087635.168	1046683.829
HDC_14155	1088993.399	1046979.977
HDC_14169	1089507.375	1047220.985
HDC_14177	1074088.149	1054422.236
HDC_14186-1	1075201.425	1054471.234
HDC_14186-2	1075023.891	1054990.757
HDC_14186-3	1074791.824	1054872.302
HDC_1419	1078094.868	1075509.883
HDC_1419-2	1078119.713	1075224.809
HDC_14215	1088241.601	1046778.233
HDC_14219-1	1088563.446	1047803.553
HDC_14219-2	1088244.323	1047290.15
HDC_1423	1077790.999	1076008.429
HDC_1430	1076258.504	1077144.868
HDC_1430-1	1076497.156	1077463.442
HDC_1434	1077137.874	1077404.839
HDC_1434-1	1076905.015	1077140.023
HDC_1437	1077387.238	1077592.723
HDC_1437-1	1077725.502	1077059.787
HDC_14412-1	1084107.104	1044519.051
HDC_14412-2	1084006.358	1044683.161
HDC_14418	1088299.009	1052404.221
HDC_14428-1	1088336.537	1053524.323
HDC_14428-2	1088436.78	1052955.669
HDC_14433-1	1088298.071	1054162.836
HDC_14433-2	1088501.339	1053968.654
HDC_14453-4	1086153.889	1051633.506
HDC_14457-2	1088628.34	1052484.072
HDC_14468-1	1088671.532	1053417.628
HDC_14468-2	1088939.971	1052758.363
HDC_14478-1	1089030.116	1054944.417
HDC_14478-2	1089121.422	1054904.725
HDC_14478-3	1088985.426	1053656.357
HDC_14545	1089739.453	1054420.209
HDC_14593-2	1089520.593	1055999.397
HDC_14601	1086330.337	1056315.713
HDC_14603	1086059.205	1056254.542
HDC_1464	1076917.908	1072928.565
HDC_1469	1075209.384	1072760.319
HDC_14693-1	1074544.154	1046384.802
HDC_14694-1	1074867.673	1046306.755
HDC_14694-2	1074762.496	1046297.131
HDC_14702-1	1075074.722	1046466.95
HDC_14702-2	1075217.443	1046194.069
HDC_14702-4	1075171.015	1046559.902
HDC_14714-1	1090489.129	1053156.663
HDC_14714-2	1090010.381	1052835.087
HDC_1483	1077103.769	1075323.437
HDC_1483-1	1076960.225	1075198.351
HDC_1483-2	1077249.932	1075132.232
HDC_14837-1	1089977.649	1052305.566
HDC_14837-2	1090355.546	1052366.972
HDC_14851-1	1069039.65	1048744.11
HDC_14858	1089978.118	1051897.339
HDC_14876	1089994.922	1052620.083
HDC_14879	1090001.632	1053186.124
HDC_14884	1090046.506	1053767.03
HDC_14885-1	1089171.97	1053954.462
HDC_14885-2	1089008.181	1054066.24
HDC_14885-3	1089358.208	1054125.311
HDC_14885-4	1089511.491	1053977.878
HDC_14885-5	1089930.573	1054004.77
HDC_1492	1075894.67	1077581.65
HDC_14923	1077217.341	1050811.829
HDC_14926-1	1077237.983	1051206.399
HDC_14926-2	1077146.059	1051046.728
HDC_14929	1077205.876	1052056.834
HDC_14962-1	1089765.986	1044070.603
HDC_14962-2	1089662.16	1044089.527
HDC_14966-1	1089798.161	1044832.449
HDC_14966-2	1089650.388	1044809.783
HDC_14966-3	1089655.711	1044480.019
HDC_14966-4	1089658.412	1044676.779
HDC_14966-5	1089662.61	1044932.83
HDC_14980-1	1089788.867	1044440.107
HDC_14980-2	1089405.567	1044297.552
HDC_14980-3	1089652.584	1044260.391
HDC_14997-1	1090020.393	1046080.537
HDC_14997-10	1090014.731	1045684.482
HDC_14997-11	1090015.743	1045884.009
HDC_14997-12	1090012.156	1046278.058
HDC_14997-13	1090286.947	1045512.654
HDC_14997-14	1090281.506	1045721.133
HDC_14997-15	1090301.874	1045952.636
HDC_14997-17	1090294.709	1045365.026
HDC_14997-2	1090280.944	1046151.289
HDC_14997-3	1090269.541	1045028.423
HDC_14997-4	1090010.397	1045026.495
HDC_14997-5	1089814.097	1045150.307
HDC_14997-6	1089655.87	1045203.782
HDC_14997-7	1089667.134	1045054.057
HDC_14997-8	1090090.958	1045329.933
HDC_14997-9	1090027.749	1045478.882
HDC_15001-1	1089677.842	1046021.572
HDC_15001-2	1089676.426	1045768.236
HDC_15001-3	1089677.217	1046283.553
HDC_15001-4	1089819.474	1046083.907
HDC_15001-5	1089809.818	1045708.183
HDC_15001-6	1089812.305	1045823.239
HDC_15001-7	1089810.847	1045931.567
HDC_15001-8	1089809.266	1046295.134
HDC_15013-1	1089768.439	1046828.265
HDC_15013-2	1089781.147	1047410.017
HDC_15013-3	1089789.725	1047241.867
HDC_15013-4	1089768.618	1047041.773
HDC_15013-5	1089787.005	1046599.736
HDC_15017-4	1089789.029	1047693.994
HDC_15023	1089808.902	1048375.617
HDC_15051	1089908.465	1048980.028
HDC_15053-1	1090239.921	1050068.782
HDC_15053-3	1090103.148	1049879.636
HDC_15053-4	1090085.543	1049510.463
HDC_15053-5	1090079.453	1049270.703
HDC_15061	1090122.448	1050193.556
HDC_15063-2	1090004.857	1050312.259
HDC_15070-2	1072978.115	1046675.334
HDC_1507-1	1078857.944	1068218.469
HDC_15079	1074208.976	1046176.065
HDC_15187	1089752.239	1051536.244
HDC_15191	1089729.189	1051724.465
HDC_1538	1077620.776	1073159.217
HDC_15390	1087495.931	1048318.594
HDC_15404	1089232.326	1048562.765
HDC_15457-1	1074278.771	1044638.176
HDC_15457-2	1074378.594	1045003.468
HDC_15460-2	1074267.733	1044415.293
HDC_15465	1074258.815	1043939.447
HDC_1548	1078167.87	1072767.152
HDC_15527-1	1078450.817	1064298.842
HDC_15527-2	1078212.982	1064372.277
HDC_15635	1067457.723	1050749.923
HDC_15639	1067872.397	1050264.377
HDC_15655	1066816.778	1051650.163
HDC_1577	1082187.263	1071858.757
HDC_15862	1072416.468	1046901.41
HDC_1594	1079872.095	1069749.436
HDC_1594-2	1079713.284	1069804.403
HDC_1596	1079638.769	1069236.906
HDC_1596-2	1079730.404	1069441.161
HDC_1598	1079738.128	1068992.654
HDC_1598-2	1080965.059	1069320.235
HDC_1598-3	1081973.211	1069800.533
HDC_1600	1080846.989	1069016.111
HDC_1606	1079767.544	1067966.879
HDC_1606-2	1079394.639	1068241.468
HDC_1606-3	1079281.79	1068380.346
HDC_1606-4	1079876	1068480.724
HDC_16074	1085744.252	1039013.619
HDC_16095	1083201.19	1041549.564
HDC_16164-1	1073560.839	1044043.645
HDC_1629	1081484.153	1071336.876
HDC_1629-1	1081224.564	1071378.457
HDC_1635	1080180.874	1072688.619
HDC_1670	1078616.421	1075758.824
HDC_1676-2	1078644.616	1076449.152
HDC_1676-3	1078314.067	1076759.002
HDC_1676-4	1078900.308	1076737.317
HDC_1685	1078588.399	1077035.31
HDC_1691	1078774.643	1077375.008
HDC_1697	1079129.527	1077194.326
HDC_1701	1079396.89	1077555.278
HDC_1703	1079856.765	1077456.875
HDC_1720	1081433.576	1076567.913
HDC_1722	1081849.631	1076518.969
HDC_1728	1082820.077	1076154.559
HDC_1741	1083166.142	1076972.151
HDC_1741-1	1083031.26	1076853.315
HDC_1741-2	1082838.214	1077029.38
HDC_1741-3	1082521.176	1077445.413
HDC_1741-4	1082603.746	1077583.328
HDC_1757	1082531.024	1077907.239
HDC_1757-1	1082621.613	1077761.37
HDC_1765	1083528.737	1077352.769
HDC_1769	1083663.749	1077686.958
HDC_1771	1084254.242	1077253.736
HDC_1771-1	1084443.388	1077050.096
HDC_1771-2	1084073.953	1077187.569
HDC_1783	1081818.293	1077101.16
HDC_1783-1	1081061.396	1077080.188
HDC_1787	1081784.846	1077442.718
HDC_1787-1	1081105.581	1077418.627
HDC_1787-2	1080873.059	1077329.353
HDC_1795	1082503.593	1076026.008
HDC_1795-1	1081575.511	1076248.106
HDC_1816	1082965.768	1077704.813
HDC_1831	1075442.595	1072943.457
HDC_1831-1	1075456.805	1073279.248
HDC_1833	1075961.771	1072905.431
HDC_1833-1	1075783.044	1073315.704
HDC_1839	1077385.669	1071472.083
HDC_1919	1080061.715	1077587.107
HDC_1929	1078920.964	1073139.693
HDC_1929-2	1078363.662	1073237.465
HDC_1929-3	1078556.278	1072976.263
HDC_196	1063950.773	1075213.059
HDC_1969	1072076.686	1075165.303
HDC_1971	1072026.328	1075432.83
HDC_198	1064171.357	1075809.438
HDC_2003	1072107.68	1077922.028
HDC_2011	1071708.495	1074538.376
HDC_2011-1	1071915.636	1074628.61
HDC_2013	1071717.416	1075216.193
HDC_2013-1	1071655.507	1074899.358
HDC_2013-2	1071884.714	1075106.502
HDC_2019	1071865.509	1075602.863
HDC_2024	1071629.665	1075852.256
HDC_2024-1	1071850.433	1075958.144
HDC_2027	1071024.407	1076148.792
HDC_2027-1	1070618.608	1076407.016
HDC_2047	1071253.633	1077453.37
HDC_207	1064531.636	1076586.027
HDC_2086	1072652.54	1073407.749
HDC_2086-1	1072171.874	1073576.205
HDC_2094	1073007.394	1072925.092
HDC_2094-1	1073397.744	1072915.077
HDC_2102-1	1072791.353	1072231.083
HDC_2106	1072758.53	1071880.997
HDC_2116	1072692.483	1070994.05
HDC_2116-1	1073114.267	1071407.899
HDC_2118	1072467.128	1073808.306
HDC_2137	1072049.187	1071448.997
HDC_2155	1072103.869	1074602.666
HDC_2180	1072175.976	1070836.175
HDC_2182	1071713.698	1071292.069
HDC_2186	1071880.245	1070806.015
HDC_2192	1071912.208	1070294.561
HDC_2196-1	1072965.606	1071034.794
HDC_2196-2	1072829.166	1071314.43
HDC_2237	1072005.992	1075841.897
HDC_224	1063350.49	1076207.733
HDC_2269	1076913.469	1069692.846
HDC_2269-1	1076730.33	1069517.004
HDC_2269-2	1076786.815	1069264.505
HDC_2281	1077509.361	1069451.834
HDC_2281-1	1077111.712	1069489.788
HDC_2281-2	1077186.382	1069654.509
HDC_2281-3	1077418.079	1069698.845
HDC_2294	1080507.529	1072647.695
HDC_230	1063265.549	1078417.493
HDC_230-1	1063002.573	1078480.215
HDC_2314	1080205.529	1071955.225
HDC_2334	1081462.639	1071007.834
HDC_2345	1082159.002	1070986.554
HDC_235	1062610.741	1078871.61
HDC_235-1	1062839.188	1078825.763
HDC_2353	1080849.194	1072327.655
HDC_2354	1081478.178	1072133.216
HDC_239	1064262.96	1076221.281
HDC_2438-3	1079757.203	1063253.038
HDC_2438-4	1079741.8	1062802.688
HDC_2456	1083240.326	1062717.561
HDC_2464	1084573.498	1062481.527
HDC_2468	1084874.398	1062549.119
HDC_2501-1	1087095.104	1062876.632
HDC_2501-2	1087113.009	1063004.872
HDC_253-1	1063927.445	1078077.842
HDC_2547-1	1087763.816	1063009.609
HDC_2547-2	1087734.589	1062887.783
HDC_254OF	1086561.927	1073616.42
HDC_254OF-1	1086420.484	1073421.789
HDC_2551	1087999.483	1063102.663
HDC_2555-1	1088224.258	1063099.946
HDC_2555-2	1088237.787	1063389.634
HDC_2577	1072349.205	1069544.21
HDC_2580	1072961.33	1070030.508
HDC_2586	1073274.944	1070290.793
HDC_2586-1	1073666.421	1071123.693
HDC_2586-2	1073015.288	1070537.476
HDC_2588	1073860.943	1070933.673
HDC_259	1065194.109	1077883.622
HDC_2607	1072038.358	1069628.597
HDC_2638-1	1088249.707	1063581.244
HDC_2638-2	1088266.71	1063832.01
HDC_2650	1088764.371	1063869.474
HDC_2658-1	1088770.27	1064878.658
HDC_2660-1	1088882.897	1065297.672
HDC_2660-2	1088728.389	1065226.483
HDC_2670	1089305.628	1066711.894
HDC_2677	1089220.417	1066872.511
HDC_267LP	1084804.763	1073801.844
HDC_267OFB	1085975.141	1073662.336
HDC_267OFB-1	1085236.968	1073752.418
HDC_267OFB-2	1085614.897	1073755.175
HDC_2697-1	1089217.328	1064876.955
HDC_2697-2	1089431.79	1064950.608
HDC_27	1062267.703	1076255.666
HDC_27-1	1062352.496	1076581.909
HDC_2711	1087582.68	1065434.398
HDC_2714	1087877.97	1065954.153
HDC_2714-1	1088172.607	1066264.558
HDC_2718	1087154.752	1066705.012
HDC_27-2	1062405.88	1076430.361
HDC_2722	1087172.3	1066836.701
HDC_2726	1087185.704	1066982.915
HDC_2726-1	1087537.309	1066862.045
HDC_2726-2	1087811.072	1066981.771
HDC_2732	1087284.946	1067657.097
HDC_2735-1	1088657.292	1068026.2
HDC_2735-2	1086935.314	1067928.572
HDC_2735-3	1087243.363	1067924.795
HDC_2738	1087248.034	1068232.543
HDC_2740	1087262.449	1068521.609
HDC_2740-1	1088758.735	1068521.071
HDC_2742-1	1087571.97	1069165.562
HDC_2742-2	1087708.393	1069067.85
HDC_2744	1087162.554	1069232.243
HDC_2746	1088064.981	1069513.966
HDC_2752	1090045.039	1069067.302
HDC_2790	1087584.323	1063116.403
HDC_2793-1	1087609.954	1063634.477
HDC_2793-2	1087589.042	1063360.536
HDC_2798	1087517.573	1064117.987
HDC_2798-1	1087576.4	1064498.802
HDC_2802	1087513.012	1064706.817
HDC_2812	1087763.144	1064927.873
HDC_2815	1088020.011	1064710.848
HDC_2815-1	1088246.014	1064926.718
HDC_2823	1088076.735	1070067.918
HDC_2823-1	1087210.36	1070050.6
HDC_2825	1088022.693	1070359.449
HDC_2829	1088096.351	1070617.209
HDC_283-1	1065169.3	1073415.87
HDC_2859	1090198.903	1069528.82
HDC_2865	1090183.911	1069812.135
HDC_2867	1090200.403	1070078.185
HDC_2869	1090007.099	1070337.55
HDC_2881	1089629.106	1072660.206
HDC_2881-1	1089744.897	1072563.992
HDC_2881-2	1090452.838	1072786.082
HDC_2883	1089549.021	1073005.719
HDC_2887-1	1088958.117	1065091.864
HDC_2887-2	1089239.774	1065213.203
HDC_2895	1089454.071	1065953.131
HDC_29	1062569.684	1077150.278
HDC_2903	1089136.957	1069521.541
HDC_2905-1	1089869.338	1065254.685
HDC_2905-2	1090022.721	1065185.323
HDC_2907-1	1089775.583	1066035.315
HDC_29-1	1062533.529	1076888.907
HDC_2911	1090107.897	1065848.184
HDC_2917	1089143.432	1069795.699
HDC_2919	1089166.408	1070062.663
HDC_292	1066100.062	1073939.552
HDC_29-2	1062996.647	1076511.12
HDC_2921	1088755.462	1070504.1
HDC_2925	1090373.256	1070331.046
HDC_2945	1089057.927	1070769.857
HDC_2947	1089409.36	1070974.083
HDC_2947-1	1089575.017	1070320.947
HDC_2959	1085044.706	1062052.066
HDC_2959-1	1085121.022	1061140.933
HDC_299	1066146.802	1074508.389
HDC_3003	1088175.118	1065378.992
HDC_3012	1088465.674	1065935.378
HDC_3016	1085269.589	1065517.352
HDC_3016-1	1085042.961	1065719.761
HDC_3018	1084800.879	1066186.944
HDC_3018-2	1084802.918	1065510.144
HDC_3019	1089126.208	1065969.008
HDC_3024	1084493.489	1065842.46
HDC_3024-2	1084289.674	1064664.498
HDC_3024-3	1084276	1064951.626
HDC_3026	1087734.586	1067655.646
HDC_3030	1088328.454	1067663.429
HDC_3038	1089318.719	1067686.674
HDC_305	1066324.107	1074953.337
HDC_3059	1084071.043	1065696.623
HDC_3059-1	1083992.57	1064682.038
HDC_3063	1083798.709	1065757.341
HDC_3067	1083443.839	1065609.154
HDC_3067-1	1082839.528	1065768.678
HDC_3093	1084857.595	1066445.894
HDC_3108	1084550.402	1067115.794
HDC_3124	1084210.264	1067752.832
HDC_3128	1083855.488	1067867.884
HDC_3128-1	1082728.262	1067896.502
HDC_3134	1083406.764	1068277.426
HDC_3146	1082884.365	1066843.98
HDC_3154	1082441.377	1068498.75
HDC_3154-1	1082417.957	1068268.353
HDC_3167-1	1083470.797	1069154.545
HDC_317	1066546.297	1075505.043
HDC_317-1	1066316.95	1075704.87
HDC_3182	1090521.684	1065079.679
HDC_3189	1083762.7	1064344.362
HDC_319	1066342.667	1076060.638
HDC_3211	1077977.548	1064486.031
HDC_3229-1	1077832.441	1065518.28
HDC_3229-2	1077418.884	1065417.495
HDC_323	1066622.128	1076583.678
HDC_3243-1	1077871.693	1066152.914
HDC_3247	1077155.971	1066432.4
HDC_3249	1077117.779	1066735.671
HDC_3253-1	1072044.213	1064953.177
HDC_3253-2	1071728.868	1065013.038
HDC_3260	1073034.58	1064599.693
HDC_327	1066677.903	1076824.268
HDC_329	1066647.069	1077095.12
HDC_3292	1076067.917	1064913.933
HDC_3295	1076644.239	1064816.576
HDC_3299-1	1077079.136	1064489.303
HDC_3299-2	1077120.462	1064978.986
HDC_3299-3	1076873.732	1064576.201
HDC_3301-1	1077474.564	1064792.429
HDC_3301-2	1077713.432	1064965.085
HDC_3301-3	1077283.051	1065131.276
HDC_3301-4	1077603.954	1065094.419
HDC_3303-1	1077933.217	1064841.127
HDC_3303-2	1077888.461	1065248.252
HDC_3305-1	1077943.319	1064697.082
HDC_3305-2	1078105.046	1064697.43
HDC_3307	1078365.816	1064697.356
HDC_335-1	1066574.761	1077384.873
HDC_3408-2	1077220.693	1067238.123
HDC_3412-1	1077938.27	1067078.082
HDC_3412-2	1077638.314	1067219.035
HDC_3418-2	1078176.39	1066779.37
HDC_3443	1079333.998	1062393.199
HDC_3453-1	1077879.19	1066328.718
HDC_3453-2	1077526.903	1066425.697
HDC_3453-3	1077690.64	1066315.937
HDC_3456-1	1077340.356	1066607.785
HDC_3456-2	1077604	1066579.544
HDC_3465-1	1078917.679	1063847.781
HDC_3465-2	1078853.842	1063467.893
HDC_3482-1	1079718.287	1064247.281
HDC_3488-1	1080385.163	1064157.088
HDC_3494-2	1076282.948	1067086.733
HDC_3504-1	1081190.034	1063719.628
HDC_3504-2	1081139.991	1064597.687
HDC_3511	1076507.647	1067908.054
HDC_3511-1	1075957.631	1068062.374
HDC_3511-2	1076338.674	1067640.524
HDC_3511-4	1077005.33	1067609.908
HDC_3513	1087427.221	1062446.394
HDC_3513-1	1087410.92	1061970.464
HDC_3532	1086674.881	1062605.173
HDC_356	1066557.493	1077686.901
HDC_3567-1	1087087.715	1063248.241
HDC_3574	1087437.065	1063784.445
HDC_3574-1	1087245.172	1063714.381
HDC_3574-2	1087145.884	1063511.327
HDC_3579	1086519.582	1063966.167
HDC_3583	1086307.55	1064332.122
HDC_3583-1	1086680.502	1064493.388
HDC_3592	1086752.958	1064805
HDC_3592-1	1087265.556	1064764.768
HDC_3593	1087132.847	1061907.552
HDC_3593-1	1087063.919	1062474.923
HDC_3599-1	1086371.478	1065407.241
HDC_36	1081798.1	1076103.88
HDC_3608	1086117.303	1066324.595
HDC_36-1	1082134.652	1075838.428
HDC_3612	1067099.854	1066659.2
HDC_3612-1	1066941.366	1066582.084
HDC_3612-2	1067094.35	1066146.782
HDC_36-2	1081895.343	1075536.041
HDC_3629-2	1086488.181	1067561.21
HDC_36-3	1081929.386	1075202.764
HDC_36-4	1081967.047	1075358.069
HDC_3645	1086501.561	1069468.957
HDC_3649	1089053.132	1062866.508
HDC_3653	1073913.799	1061196.802
HDC_3653-1	1073904.002	1061385.11
HDC_3661	1087162.549	1070729.904
HDC_3661-1	1088171.285	1071318.13
HDC_3664	1080431.72	1065278.131
HDC_3680-1	1089192.639	1062691.607
HDC_3680-2	1089450.347	1062978.591
HDC_3708	1089727.906	1063880.369
HDC_3710	1090031.876	1064084.15
HDC_3774-1	1089819.816	1067204.818
HDC_3783	1089574.624	1065147.857
HDC_3825	1069933.641	1064100.705
HDC_3830	1069336.344	1063814.732
HDC_3834	1070741.854	1063242.809
HDC_3836	1069868.316	1062826.494
HDC_3838	1071359.261	1063694.192
HDC_3838-1	1070927.033	1063961.847
HDC_3845	1080046.346	1062019.072
HDC_3850	1080409.883	1061770.291
HDC_3854	1080338.513	1061457.492
HDC_3854-1	1080816.597	1061450.041
HDC_3869	1076144.448	1060932.746
HDC_3873	1076125.86	1060738.906
HDC_3877	1076133.463	1060420.389
HDC_3880	1075996.55	1060050.312
HDC_3884	1076095.642	1059491.601
HDC_39	1062273.395	1077425.324
HDC_3906	1088106.759	1061793.387
HDC_3919-1	1088094.788	1061526.281
HDC_3919-2	1087936.313	1061462.55
HDC_3923	1077712.217	1063730.847
HDC_3937-1	1077805.053	1062406.978
HDC_3937-2	1077347.643	1062490.792
HDC_3939	1077708.336	1062216.227
HDC_3939-1	1077745.995	1062057.665
HDC_3948	1077236.412	1061060.351
HDC_3951	1077271.999	1060720.177
HDC_3953	1077266.092	1060374.785
HDC_3958	1077285.266	1060063.783
HDC_3960	1077859.716	1059711.084
HDC_3963	1077324.546	1059428.427
HDC_3986	1083529.699	1061633.494
HDC_3986-1	1083505.341	1061489
HDC_3986-2	1083766.759	1061557.575
HDC_3990	1083767.514	1060991.149
HDC_3990-1	1083485.488	1061049.14
HDC_4004-1	1076210.842	1064134.717
HDC_4005	1086698.083	1065179.911
HDC_4005-1	1086540.868	1064920.601
HDC_4005-2	1086336.477	1064898.813
HDC_4017	1075942.229	1062094.172
HDC_4025	1076929.073	1062201.599
HDC_4028	1086269.742	1071116.33
HDC_4035	1086271.422	1071458.165
HDC_4042	1077311.867	1062317.873
HDC_4042-1	1077308.646	1062189.521
HDC_4042-2	1077340.306	1062053.483
HDC_4045	1087010.545	1071730.967
HDC_4061	1086181.581	1072581.487
HDC_4066	1079323.413	1062092.204
HDC_408	1067674.273	1074194.069
HDC_4086	1079809.165	1061785.719
HDC_4086-1	1079955.479	1062324.199
HDC_4086-2	1079787.709	1062403.131
HDC_4103	1086840.41	1074076.243
HDC_4133	1082840.9	1061460.143
HDC_4143-1	1079261.292	1064606.332
HDC_4153	1079417.17	1065196.747
HDC_4154	1085585.747	1062757.625
HDC_4154-1	1085545.103	1061442.407
HDC_4156	1085731.808	1062014.396
HDC_4160	1086267.04	1062018.496
HDC_4164	1086509.784	1062011.098
HDC_4175	1086739.995	1061184.436
HDC_4177-1	1086598.547	1060960.234
HDC_4180	1086814.655	1060862.496
HDC_4180-1	1086744.953	1060963.432
HDC_4195	1086401.043	1061283.676
HDC_4198	1080586.841	1064899.29
HDC_4206	1086604.024	1060482.32
HDC_4206-1	1086680.329	1060750.948
HDC_4209	1080669.638	1064630.641
HDC_4212	1081140.229	1064771.961
HDC_4213	1081473.979	1065082.554
HDC_422	1068625.405	1074932.869
HDC_423	1069009.787	1074538.225
HDC_4265	1082063.85	1061357.099
HDC_4284	1087759.213	1064174.578
HDC_4287	1081954.541	1060401.335
HDC_4295	1080913.178	1060260.84
HDC_4312	1078854.275	1062253.303
HDC_4331	1085913.487	1067551.05
HDC_4339	1078867.475	1062546.096
HDC_436	1069856.444	1074312.001
HDC_4368	1081261.718	1061585.251
HDC_4370	1081244.656	1061295.85
HDC_4372	1081128.4	1060935.549
HDC_4372-1	1080516.579	1060927.569
HDC_4375	1081150.113	1060790.762
HDC_4375-1	1080496.278	1060792.757
HDC_4390	1085111.553	1068663.235
HDC_4392	1078874.162	1063244.459
HDC_4420	1086346.711	1070456.219
HDC_4428	1086001.431	1070263.488
HDC_4430	1085685.513	1070260.871
HDC_4432	1085412.758	1070011.532
HDC_4434	1085191.354	1070013.438
HDC_4448	1084561.24	1069868.625
HDC_4456	1084407.272	1059943.899
HDC_447	1071081.78	1074276.286
HDC_4479	1087595.57	1060854.175
HDC_4479-1	1087614.793	1061619.185
HDC_4479-2	1087451.016	1061363.252
HDC_4488	1087849.225	1060900.865
HDC_449	1071567.709	1074272.836
HDC_4493	1088117.862	1060867.993
HDC_4497	1088417.855	1060909.956
HDC_4497-1	1088420.979	1061582.962
HDC_4497-2	1088265.111	1061404.303
HDC_45	1062325.171	1077661.925
HDC_4514	1088275.068	1062131.775
HDC_4523	1085157.384	1071431.301
HDC_4523-1	1085572.64	1071434.982
HDC_4551	1086186.722	1072233.998
HDC_4563	1085702.988	1072319.234
HDC_4563-1	1085743.163	1072503.634
HDC_4565	1085151.584	1072192.879
HDC_4571	1084233.615	1072633.719
HDC_4571-1	1084148.634	1072191.566
HDC_4573	1088055.963	1069799.797
HDC_4573-1	1087187.651	1069789.835
HDC_4577	1087124.266	1072565.447
HDC_4585	1088434.544	1072583.316
HDC_4585-1	1087879.758	1072574.216
HDC_4592	1088813.543	1072556.177
HDC_4592-1	1088876.573	1072394.105
HDC_4655	1084708.277	1071439.285
HDC_4655-1	1084523.664	1071147.601
HDC_4668	1085444.547	1068252.291
HDC_4685	1088197.748	1072045.863
HDC_4685-1	1087140.277	1072029.043
HDC_469	1065852.719	1070280.859
HDC_469-1	1066170.025	1070957.457
HDC_469-3	1066417.723	1070854.193
HDC_469-4	1066013.654	1070720.792
HDC_4731	1086461.973	1073912.183
HDC_4760-1	1077320.002	1063858.667
HDC_4760-2	1077472.639	1063970.956
HDC_4763	1085661.36	1072780.053
HDC_4773	1085943.364	1073477.551
HDC_4773-1	1085291.505	1073555.93
HDC_478	1065726.56	1071031.195
HDC_478-1	1065926.383	1071293.035
HDC_4792	1084589.024	1070759.222
HDC_4798	1084867.486	1070875.188
HDC_4810	1084941.34	1070237.827
HDC_4819-2	1085819.086	1074525.599
HDC_4819-3	1085520.958	1074535.517
HDC_4823	1084776.859	1074630.901
HDC_4835-1	1073048.182	1064330.012
HDC_4835-2	1072567.276	1064249.071
HDC_4847-1	1073553.984	1063983.257
