                0            1     2     3     4     5     6     7     8     9
906   1077365.113  1055174.841  38.0  86.0  12.0  33.0  48.0  12.0   8.0  21.0
907   1077414.249  1050980.717  33.0  21.0  21.0  15.0   5.0  15.0  14.0   9.0
908   1077429.653  1051811.863  23.0  69.0  21.0  72.0  40.0  55.0  14.0  33.0
909   1077433.116  1054689.916  37.0  86.0  19.0  12.0  28.0  12.0  30.0  21.0
910   1077439.246  1050336.622  33.0  21.0  46.0  15.0   5.0  15.0  46.0   9.0
911   1077441.619  1050484.555  33.0  21.0  46.0  15.0   5.0  15.0  14.0   9.0
912   1077465.018  1049739.123  33.0  88.0  46.0  62.0  18.0  67.0  46.0  50.0
913   1077469.458  1052864.455  23.0   3.0   4.0  26.0  40.0  26.0  15.0  72.0
914   1077481.730  1056812.313  10.0  17.0  12.0  89.0  48.0  41.0  43.0  37.0
915   1077497.171  1053557.138  30.0   3.0  19.0  26.0   0.0  26.0  15.0  72.0
916   1077500.793  1050594.196  33.0  21.0  46.0  15.0   5.0  15.0  14.0   9.0
917   1077502.480  1056391.203  38.0  17.0  12.0  89.0  48.0  63.0  43.0  37.0
918   1077532.171  1053532.138  30.0   3.0  19.0  26.0   0.0  26.0  15.0  72.0
919   1077543.341  1054897.794  38.0  86.0  19.0  12.0  28.0  12.0  30.0  21.0
920   1077543.569  1048378.817  13.0  33.0  30.0   9.0  18.0   9.0  49.0  80.0
921   1077576.171  1057760.283  10.0  34.0  28.0  38.0  44.0  41.0   5.0  73.0
922   1077578.569  1048353.817  13.0  33.0  30.0   9.0  18.0   9.0  49.0  80.0
923   1077604.106  1050086.689  33.0  21.0  46.0  15.0   5.0  15.0  46.0   9.0
924   1077628.190  1057335.800  10.0  34.0  28.0  38.0  44.0  41.0   5.0  37.0
925   1077642.652  1056369.728  38.0  17.0  12.0  89.0  48.0  63.0  43.0  37.0
926   1077668.486  1050965.076  33.0  21.0   6.0  15.0   5.0  15.0  14.0   9.0
927   1077675.747  1051755.982  23.0  69.0  21.0  81.0  40.0  55.0   1.0  33.0
928   1077676.896  1055699.344  38.0  17.0  12.0  33.0  48.0  63.0  43.0  96.0
929   1077677.652  1056344.728  38.0  17.0  12.0  89.0  48.0  63.0  43.0  37.0
930   1077688.619  1052855.322  23.0   3.0  41.0  26.0  40.0  26.0  15.0  72.0
931   1077689.346  1054312.712  37.0  86.0  19.0  12.0  28.0  12.0  30.0  21.0
932   1077694.372  1054741.453  37.0  86.0  19.0  12.0  28.0  12.0  30.0  21.0
933   1077696.623  1053887.643  37.0   3.0  19.0  96.0  28.0  60.0  30.0  99.0
934   1077708.730  1056857.023  10.0  17.0  12.0  89.0  48.0  41.0  43.0  37.0
935   1077739.521  1048790.702  13.0  33.0  30.0   9.0  18.0   9.0  49.0  80.0
936   1077757.091  1058465.204  40.0  93.0  28.0  95.0  44.0  70.0   5.0  41.0
937   1077759.995  1058970.901  40.0  93.0  28.0  95.0  44.0  70.0   5.0  41.0
938   1077767.916  1053577.344  37.0   3.0  19.0  96.0  28.0  60.0  30.0  99.0
939   1077797.893  1057645.814  10.0  34.0  28.0  38.0  44.0  41.0   5.0  66.0
940   1077802.916  1053552.344  37.0   3.0  19.0  96.0  28.0  60.0  30.0  99.0
941   1077840.068  1050583.646  33.0  21.0   6.0  15.0  37.0  15.0   1.0   9.0
942   1077846.338  1052326.778  23.0  69.0  41.0  66.0  40.0  97.0   1.0  33.0
943   1077852.974  1053713.140  37.0   3.0  19.0  96.0  28.0  60.0  30.0  99.0
944   1077864.849  1056600.060  10.0  17.0  12.0  89.0  48.0  63.0  43.0  37.0
945   1077883.620  1046480.142   5.0  20.0   3.0  99.0  36.0  30.0   4.0  42.0
946   1077901.166  1057928.417  40.0  93.0  28.0  95.0  44.0  70.0   5.0  66.0
947   1077908.121  1052480.305  23.0  69.0  41.0  66.0  40.0  97.0   1.0  82.0
948   1077916.026  1058429.647  40.0  93.0  28.0  95.0  44.0  70.0   5.0  41.0
949   1077925.982  1058555.750  40.0  93.0  28.0  95.0  44.0  70.0   5.0  41.0
950   1077943.121  1052455.305  23.0  69.0  41.0  66.0  40.0  97.0   1.0  82.0
951   1077956.733  1051000.702  26.0  21.0   6.0  81.0  37.0  40.0   1.0  81.0
952   1077960.982  1058530.750  40.0  93.0  28.0  95.0  44.0  70.0   5.0  41.0
953   1077979.595  1054959.797  37.0  86.0  19.0  12.0  28.0  12.0  30.0  21.0
954   1077993.898  1057229.967  10.0  60.0  28.0  97.0  44.0  96.0   5.0  37.0
955   1078011.719  1055877.856  38.0  45.0  12.0  33.0  48.0  63.0  43.0  96.0
956   1078015.231  1054464.653  37.0  86.0  19.0  12.0  28.0  12.0  30.0  21.0
957   1078016.106  1053962.881  37.0  26.0  19.0  96.0  28.0  60.0  30.0  99.0
958   1078072.185  1051425.209  26.0  50.0   6.0  81.0  37.0  40.0   1.0  81.0
959   1078077.986  1051270.727  26.0  50.0   6.0  81.0  37.0  40.0   1.0  81.0
960   1078107.185  1051400.209  26.0  50.0   6.0  81.0  37.0  40.0   1.0  81.0
961   1078138.504  1058407.770  40.0  93.0  28.0  95.0  44.0  70.0   5.0  41.0
962   1078144.276  1048271.818   5.0  54.0   3.0  51.0  36.0  75.0  49.0  80.0
963   1078154.730  1053761.736  37.0  26.0  19.0  96.0  28.0  60.0  30.0  99.0
964   1078162.377  1057847.106  40.0  60.0  28.0  97.0  44.0  96.0   5.0  66.0
965   1078162.512  1057506.382  40.0  60.0  28.0  97.0  44.0  96.0   5.0  66.0
966   1078168.445  1055237.857  37.0  86.0  19.0  33.0  28.0  12.0  30.0  96.0
967   1078177.801  1046880.271   5.0  20.0   3.0  99.0  36.0  30.0   4.0  42.0
968   1078205.862  1050981.788  26.0  50.0   6.0  81.0  37.0  40.0   1.0  81.0
969   1078209.967  1049514.841  33.0  97.0  46.0  90.0  18.0  49.0  22.0  75.0
970   1078212.801  1046855.271   5.0  20.0   3.0  99.0  36.0  30.0   4.0  42.0
971   1078219.461  1051854.625  26.0  44.0   6.0  81.0  37.0  40.0   1.0  81.0
972   1078220.261  1058000.892  40.0  93.0  28.0  97.0  44.0  96.0   5.0  66.0
973   1078231.013  1056955.332  10.0  60.0  28.0  97.0  48.0  96.0  43.0  37.0
974   1078233.328  1052593.821  23.0  44.0  41.0  66.0  40.0  97.0   1.0  82.0
975   1078235.002  1053299.568  37.0  26.0  41.0  96.0  28.0  60.0  30.0  99.0
976   1078240.862  1050956.788  26.0  50.0   6.0  81.0  37.0  40.0   1.0  81.0
977   1078249.062  1058208.573  40.0  93.0  28.0  95.0  44.0  70.0   5.0  41.0
978   1078255.261  1057975.892  40.0  93.0  28.0  97.0  44.0  96.0   5.0  66.0
979   1078266.013  1056930.332  10.0  60.0  28.0  97.0  48.0  96.0  43.0  37.0
980   1078279.160  1048521.155   5.0  54.0   3.0  51.0  36.0  75.0  49.0  80.0
981   1078305.408  1055863.417  38.0  45.0  12.0  33.0  48.0  68.0  43.0  96.0
982   1078308.155  1053742.799  37.0  26.0  19.0  96.0  28.0  60.0  30.0  99.0
983   1078310.038  1053881.655  37.0  26.0  19.0  96.0  28.0  60.0  30.0  99.0
984   1078323.551  1054744.632  37.0  86.0  19.0  12.0  28.0  12.0  30.0  21.0
985   1078326.010  1054372.786  37.0  26.0  19.0  96.0  28.0  60.0  30.0  99.0
986   1078334.897  1051379.970  26.0  50.0   6.0  81.0  37.0  40.0   1.0  81.0
987   1078338.413  1054098.257  37.0  26.0  19.0  96.0  28.0  60.0  30.0  99.0
988   1078340.408  1055838.417  38.0  45.0  12.0  33.0  48.0  68.0  43.0  96.0
989   1078341.582  1057301.797  40.0  60.0  28.0  97.0  44.0  96.0   5.0  66.0
990   1078342.784  1051251.380  26.0  50.0   6.0  81.0  37.0  40.0   1.0  81.0
991   1078343.155  1053717.799  37.0  26.0  19.0  96.0  28.0  60.0  30.0  99.0
992   1078361.362  1057629.209  40.0  60.0  28.0  97.0  44.0  96.0   5.0  66.0
993   1078390.275  1053905.766  37.0  26.0  19.0  96.0  28.0  60.0  30.0  99.0
994   1078392.944  1047824.416   5.0  54.0   3.0  51.0  36.0  75.0   4.0  80.0
995   1078394.815  1059047.502  39.0  93.0   9.0  95.0  32.0  70.0  48.0  41.0
996   1078405.338  1057916.298  40.0  60.0  28.0  97.0  44.0  96.0   5.0  66.0
997   1078423.353  1050998.831  26.0  50.0   6.0  81.0  37.0  40.0   1.0  81.0
998   1078425.379  1052098.446  26.0  44.0  41.0  66.0  37.0  97.0   1.0  82.0
999   1078428.984  1052725.885  12.0  44.0  41.0  66.0  13.0  97.0  25.0  82.0
1000  1078458.646  1053387.459  37.0  26.0  41.0  96.0  28.0  60.0  30.0  99.0
1001  1078493.646  1053362.459  37.0  26.0  41.0  96.0  28.0  60.0  30.0  99.0
1002  1078494.354  1047787.275   5.0  54.0   3.0  51.0  36.0  75.0   4.0  80.0
1003  1078497.884  1058759.180  40.0  93.0   9.0  95.0  32.0  70.0  48.0  41.0
1004  1078501.140  1048249.505   5.0  54.0   3.0  51.0  36.0  75.0   4.0  80.0
1005  1078505.863  1059676.160  39.0  70.0   9.0   6.0  32.0   6.0  48.0  91.0
1006  1078511.423  1059427.610  39.0  70.0   9.0   6.0  32.0   6.0  48.0  91.0
1007  1078518.687  1051755.626  26.0  44.0   6.0  81.0  37.0  40.0   1.0  81.0
1008  1078532.463  1050914.268  26.0  50.0   6.0  81.0  37.0  40.0   1.0  81.0
1009  1078532.884  1058734.180  40.0  93.0   9.0  95.0  32.0  70.0  48.0  41.0
1010  1078541.862  1059927.913  39.0  70.0   9.0   6.0  32.0   6.0  48.0  91.0
1011  1078550.148  1052677.021  12.0  44.0  41.0  66.0  13.0  97.0  25.0  82.0
1012  1078550.726  1047216.884   5.0  20.0   3.0  99.0  36.0  30.0   4.0  42.0
1013  1078555.067  1054328.130  37.0  26.0  19.0  96.0  28.0  60.0  30.0  99.0
1014  1078572.522  1051210.807  26.0  50.0   6.0  81.0  37.0  40.0   1.0  81.0
1015  1078573.873  1057442.847  40.0  60.0  28.0  97.0  17.0  96.0   5.0  66.0
1016  1078578.025  1047379.975   5.0  20.0   3.0  99.0  36.0  30.0   4.0  42.0
1017  1078597.959  1053951.925  37.0  26.0  19.0  96.0  28.0  60.0  30.0  99.0
1018  1078600.714  1050302.949  26.0  50.0   6.0  50.0  37.0  64.0  22.0  75.0
1019  1078608.873  1057417.847  40.0  60.0  28.0  97.0  17.0  96.0   5.0  66.0
1020  1078612.584  1056076.536  43.0  45.0  44.0  55.0  48.0  68.0  43.0  96.0
1021  1078613.025  1047354.975   5.0  20.0   3.0  99.0  36.0  30.0   4.0  42.0
1022  1078618.452  1059642.380  39.0  70.0   9.0   6.0  32.0   6.0  48.0  91.0
1023  1078625.897  1049289.710  45.0  97.0  25.0  90.0  30.0  49.0  22.0  75.0
1024  1078627.679  1047721.902   5.0  54.0   3.0  51.0  36.0  75.0   4.0  80.0
1025  1078632.959  1053926.925  37.0  26.0  19.0  96.0  28.0  60.0  30.0  99.0
1026  1078634.273  1060113.297  39.0  70.0   9.0   6.0  32.0   6.0  48.0  91.0
1027  1078646.589  1054838.274  37.0  98.0  19.0  55.0  28.0  90.0  30.0  43.0
1028  1078647.584  1056051.536  43.0  45.0  44.0  55.0  48.0  68.0  43.0  96.0
1029  1078648.636  1048175.588   5.0  54.0   3.0  51.0  36.0  75.0   4.0  80.0
1030  1078654.616  1055179.634  37.0  45.0  19.0  55.0  28.0  90.0  30.0  96.0
1031  1078663.179  1046899.475   5.0  20.0   3.0  99.0  36.0  30.0   4.0  42.0
1032  1078666.462  1048451.388   5.0  54.0   3.0  51.0  36.0  75.0   4.0  80.0
1033  1078669.165  1050633.923  26.0  50.0   6.0  50.0  37.0  64.0   1.0  81.0
1034  1078678.796  1049094.225  45.0  97.0  25.0  90.0  30.0  49.0  22.0  75.0
1035  1078682.172  1052011.048  26.0  44.0  41.0  66.0  37.0  97.0   1.0  82.0
1036  1078682.569  1050814.691  26.0  50.0   6.0  50.0  37.0  64.0   1.0  81.0
1037  1078687.664  1051567.360  26.0  50.0   6.0  81.0  37.0  40.0   1.0  81.0
1038  1078689.335  1053496.187  37.0  26.0  41.0  96.0  28.0  60.0  30.0  99.0
1039  1078708.301  1060105.186  39.0  70.0   9.0   6.0  32.0   6.0  48.0  91.0
1040  1078708.814  1054323.354  37.0  26.0  19.0  91.0  28.0  90.0  30.0  43.0
1041  1078716.720  1051078.332  26.0  50.0   6.0  81.0  37.0  40.0   1.0  81.0
1042  1078724.335  1053471.187  37.0  26.0  41.0  96.0  28.0  60.0  30.0  99.0
1043  1078735.425  1046656.050   5.0  20.0   3.0  99.0  36.0  30.0   4.0  42.0
1044  1078739.422  1052522.454  12.0  44.0  41.0  66.0  13.0  97.0  25.0  82.0
1045  1078774.537  1052777.450  12.0  44.0  41.0  66.0  13.0  97.0  25.0  82.0
1046  1078779.809  1059572.922  39.0  70.0   9.0   6.0  32.0   6.0  48.0  91.0
1047  1078793.990  1048039.845   5.0  54.0   3.0  51.0  36.0  75.0   4.0  80.0
1048  1078815.885  1051524.315  26.0  50.0   6.0  81.0  37.0  40.0   1.0  81.0
1049  1078828.990  1048014.845   5.0  54.0   3.0  51.0  36.0  75.0   4.0  80.0
1050  1078831.019  1052072.199  26.0  44.0  41.0  66.0  37.0  97.0   1.0  82.0
1051  1078848.185  1050967.527  26.0  50.0   6.0  50.0  37.0  64.0   1.0  81.0
1052  1078852.208  1057591.462  40.0  60.0  28.0  97.0  17.0  96.0  27.0  66.0
1053  1078858.043  1047540.942   5.0  54.0   3.0  99.0  36.0  30.0   4.0  42.0
1054  1078878.453  1059813.995  39.0  70.0   9.0   6.0  32.0   6.0  48.0  91.0
1055  1078886.393  1054419.200  37.0  98.0  19.0  91.0  28.0  90.0  30.0  43.0
1056  1078887.208  1057566.462  40.0  60.0  28.0  97.0  17.0  96.0  27.0  66.0
1057  1078893.043  1047515.942   5.0  54.0   3.0  99.0  36.0  30.0   4.0  42.0
1058  1078907.522  1050809.965  26.0  50.0   6.0  50.0  37.0  64.0   1.0  38.0
1059  1078921.393  1054394.200  37.0  98.0  19.0  91.0  28.0  90.0  30.0  43.0
1060  1078921.710  1056252.499  43.0  45.0  44.0  65.0  17.0  68.0  43.0  97.0
1061  1078931.179  1052968.940  12.0  44.0  41.0  66.0  13.0  97.0  25.0  82.0
1062  1078932.969  1060327.238  39.0  70.0   9.0   6.0  32.0   6.0  48.0  91.0
1063  1078936.716  1049641.225  45.0  97.0  25.0  90.0  30.0  49.0  22.0  75.0
1064  1078938.551  1054939.582  37.0  98.0  39.0  55.0  24.0  90.0  30.0  43.0
1065  1078941.910  1058461.911  40.0  93.0   9.0  73.0  32.0  96.0  48.0  41.0
1066  1078944.763  1046990.312   5.0  20.0   3.0  99.0  36.0  30.0   4.0  42.0
1067  1078951.877  1050503.894  26.0  50.0   6.0  50.0  37.0  64.0  22.0  38.0
1068  1078953.019  1055294.315  43.0  45.0  39.0  55.0  24.0  90.0  30.0  68.0
1069  1078956.710  1056227.499  43.0  45.0  44.0  65.0  17.0  68.0  43.0  97.0
1070  1078958.046  1052643.667  12.0  44.0  41.0  66.0  13.0  97.0  25.0  82.0
1071  1078974.852  1047117.585   5.0  20.0   3.0  99.0  36.0  30.0   4.0  42.0
1072  1078986.877  1050478.894  26.0  50.0   6.0  50.0  37.0  64.0  22.0  38.0
1073  1079011.898  1050946.829  26.0  50.0   6.0  50.0  37.0  64.0   1.0  38.0
1074  1079013.297  1053497.791  12.0  26.0  41.0  96.0  13.0  60.0  25.0  99.0
1075  1079034.119  1051771.996  26.0  44.0   6.0  34.0  37.0  40.0   1.0  82.0
1076  1079077.180  1052531.090  12.0  44.0  41.0  66.0  13.0  97.0  25.0  82.0
1077  1079082.356  1054069.761  37.0  98.0  19.0  91.0  28.0  90.0  30.0  43.0
1078  1079092.134  1057763.626  40.0  64.0  28.0  97.0  17.0  96.0  27.0  35.0
1079  1079107.642  1050034.934  45.0  65.0  25.0  50.0  30.0  64.0  22.0  75.0
1080  1079128.692  1049293.161  45.0  97.0  25.0  90.0  30.0  49.0  22.0  75.0
1081  1079142.642  1050009.934  45.0  65.0  25.0  50.0  30.0  64.0  22.0  75.0
1082  1079172.196  1047806.909   5.0  54.0   3.0  51.0  36.0  75.0   4.0   5.0
1083  1079193.627  1054349.377  37.0  98.0  39.0  91.0  24.0  90.0  30.0  43.0
1084  1079210.178  1056520.160  43.0  78.0  44.0  65.0  17.0  68.0  27.0  97.0
1085  1079222.095  1052534.446  12.0  73.0  41.0  66.0  13.0  97.0  25.0  82.0
1086  1079228.627  1054324.377  37.0  98.0  39.0  91.0  24.0  90.0  30.0  43.0
1087  1079244.589  1050598.938  26.0  50.0   6.0  50.0  37.0  64.0  22.0  38.0
1088  1079244.672  1054699.006  21.0  98.0  39.0  91.0  24.0  90.0  30.0  43.0
1089  1079245.178  1056495.160  43.0  78.0  44.0  65.0  17.0  68.0  27.0  97.0
1090  1079248.986  1055108.678  21.0  98.0  39.0  55.0  24.0  90.0  12.0  68.0
1091  1079257.095  1052509.446  12.0  73.0  41.0  66.0  13.0  97.0  25.0  82.0
1092  1079264.459  1049137.432  45.0  97.0  25.0  90.0  30.0  49.0  22.0  75.0
1093  1079269.963  1053367.014  12.0  30.0  41.0   1.0  13.0   1.0  25.0  46.0
1094  1079288.703  1055491.247  43.0  45.0  39.0  55.0  24.0  34.0  12.0  68.0
1095  1079302.780  1051082.871  26.0  50.0   6.0  50.0  37.0  64.0  40.0  38.0
1096  1079302.975  1051775.896  26.0  44.0  40.0  34.0  37.0  23.0  40.0  27.0
1097  1079304.963  1053342.014  12.0  30.0  41.0   1.0  13.0   1.0  25.0  46.0
1098  1079333.748  1048292.071   5.0  54.0   3.0  51.0  36.0  75.0   4.0   5.0
1099  1079337.780  1051057.871  26.0  50.0   6.0  50.0  37.0  64.0  40.0  38.0
1100  1079352.560  1057317.142  40.0  64.0  44.0  19.0  17.0  19.0  27.0  35.0
1101  1079368.748  1048267.071   5.0  54.0   3.0  51.0  36.0  75.0   4.0   5.0
1102  1079376.517  1059561.240  39.0   9.0   9.0  73.0  32.0  65.0  48.0   6.0
1103  1079377.631  1046903.276   5.0  20.0   3.0  36.0  36.0  30.0   4.0  42.0
1104  1079387.008  1054167.021  21.0  98.0  39.0  91.0  24.0  90.0  30.0  43.0
1105  1079387.560  1057292.142  43.0  64.0  44.0  19.0  17.0  19.0  27.0  35.0
1106  1079389.580  1059200.255  39.0   9.0   9.0  73.0  32.0  65.0  48.0   6.0
1107  1079393.364  1059361.281  39.0   9.0   9.0  73.0  32.0  65.0  48.0   6.0
1108  1079393.452  1049725.372  45.0  65.0  25.0  90.0  30.0  49.0  22.0  75.0
1109  1079411.517  1059536.240  39.0   9.0   9.0  73.0  32.0  65.0  48.0   6.0
1110  1079413.382  1057799.796  40.0  64.0  26.0  19.0  17.0  19.0  27.0  35.0
1111  1079414.602  1050251.560  45.0  65.0  25.0  50.0  30.0  64.0  22.0  38.0
1112  1079416.635  1058942.548  39.0   9.0   9.0  73.0  32.0  65.0  48.0   6.0
1113  1079450.554  1054373.693  21.0  98.0  39.0  91.0  24.0  90.0  30.0  43.0
1114  1079451.635  1058917.548  39.0   9.0   9.0  73.0  32.0  65.0  48.0   6.0
1115  1079485.554  1054348.693  21.0  98.0  39.0  91.0  24.0  90.0  30.0  43.0
1116  1079501.990  1053655.393  12.0  30.0  41.0   1.0  13.0   1.0  25.0  46.0
1117  1079512.628  1056551.900  43.0  78.0  44.0  65.0  17.0  66.0  27.0  97.0
1118  1079513.802  1055478.855  43.0  67.0  39.0  42.0  24.0  34.0  12.0  68.0
1119  1079523.965  1049983.851  45.0  65.0  25.0   5.0  30.0   5.0  22.0  75.0
1120  1079526.764  1052039.512  12.0  73.0  40.0  34.0  22.0  23.0  40.0  27.0
1121  1079530.544  1052489.283  12.0  73.0  41.0  80.0  13.0  23.0  25.0  27.0
1122  1079536.580  1054702.837  21.0  98.0  39.0  91.0  24.0  90.0  12.0  43.0
1123  1079536.990  1053630.393  12.0  30.0  41.0   1.0  13.0   1.0  25.0  46.0
1124  1079539.006  1058534.479  39.0   9.0  26.0  73.0  32.0  19.0  48.0   6.0
1125  1079540.175  1052707.672  12.0  73.0  41.0  80.0  13.0   1.0  25.0  27.0
1126  1079547.628  1056526.900  43.0  78.0  44.0  65.0  17.0  66.0  27.0  97.0
1127  1079548.802  1055453.855  43.0  67.0  39.0  42.0  24.0  34.0  12.0  68.0
1128  1079554.970  1055057.642  21.0  67.0  39.0  42.0  24.0  34.0  12.0  68.0
1129  1079561.764  1052014.512  12.0  73.0  40.0  34.0  22.0  23.0  40.0  27.0
1130  1079564.590  1050733.712  42.0  65.0  40.0  50.0  22.0  64.0  40.0  38.0
1131  1079564.767  1051559.259  42.0  11.0  40.0  34.0  22.0  23.0  40.0  38.0
1132  1079565.544  1052464.283  12.0  73.0  41.0  80.0  13.0  23.0  25.0  27.0
1133  1079576.095  1049044.422  45.0  90.0  25.0  90.0  30.0  49.0  22.0  94.0
1134  1079586.365  1058034.750   3.0  64.0  26.0  19.0  17.0  19.0  27.0  35.0
1135  1079602.266  1051348.279  42.0  11.0  40.0  34.0  22.0  23.0  40.0  38.0
1136  1079611.498  1057791.767   3.0  64.0  26.0  19.0  17.0  19.0  27.0  35.0
1137  1079639.607  1054294.381  21.0  98.0  39.0  91.0  24.0  90.0  12.0  43.0
1138  1079646.498  1057766.767   3.0  64.0  26.0  19.0  17.0  19.0  27.0  35.0
1139  1079695.656  1054499.068  21.0  98.0  39.0  91.0  24.0  90.0  12.0  43.0
1140  1079696.051  1046734.594   5.0  20.0   3.0  36.0  36.0  30.0   4.0  42.0
1141  1079696.557  1048637.978  45.0  90.0  25.0  90.0  30.0  49.0  22.0   5.0
1142  1079727.739  1055449.558  43.0  67.0  39.0  42.0  24.0  34.0  12.0  68.0
1143  1079733.802  1050094.687  45.0  65.0  25.0   5.0  30.0   5.0  22.0  94.0
1144  1079736.703  1053409.041  12.0  30.0  11.0   1.0  13.0   1.0  25.0  46.0
1145  1079762.739  1055424.558  43.0  67.0  39.0  42.0  24.0  34.0  12.0  68.0
1146  1079768.802  1050069.687  45.0  65.0  25.0   5.0  30.0   5.0  22.0  94.0
1147  1079771.703  1053384.041  12.0  30.0  11.0   1.0  13.0   1.0  25.0  46.0
1148  1079779.514  1053846.298  21.0  30.0  39.0   1.0  13.0   1.0  25.0  46.0
1149  1079781.276  1051186.215  42.0  11.0  40.0  68.0  22.0  23.0  40.0  38.0
1150  1079786.142  1056291.775  43.0  78.0  44.0  65.0  17.0  66.0  27.0  97.0
1151  1079794.026  1055826.001  43.0  78.0  44.0  65.0  24.0  66.0  12.0  68.0
1152  1079797.192  1056578.418  43.0  78.0  44.0  65.0  17.0  66.0  27.0  97.0
1153  1079802.553  1052783.747  12.0  73.0  41.0  80.0  13.0   1.0  25.0  27.0
1154  1079807.547  1054883.043  21.0  67.0  39.0  42.0  24.0  34.0  12.0  68.0
1155  1079810.327  1051836.627  42.0  11.0  40.0  34.0  22.0  23.0  40.0  27.0
1156  1079811.311  1051504.562  42.0  11.0  40.0  34.0  22.0  23.0  40.0  12.0
1157  1079814.810  1054370.379  21.0  98.0  39.0  91.0  24.0  90.0  12.0  43.0
1158  1079816.276  1051161.215  42.0  11.0  40.0  68.0  22.0  23.0  40.0  38.0
1159  1079816.683  1052498.629  12.0  73.0  41.0  80.0  13.0  23.0  25.0  27.0
1160  1079824.555  1056089.979  43.0  78.0  44.0  65.0  17.0  66.0  12.0  97.0
1161  1079829.026  1055801.001  43.0  78.0  44.0  65.0  24.0  66.0  12.0  68.0
1162  1079833.082  1059275.101  39.0   9.0   9.0  73.0  32.0  65.0  48.0   6.0
1163  1079843.832  1054047.802  21.0  30.0  39.0   1.0  24.0   1.0  25.0  46.0
1164  1079847.774  1055576.365  43.0  67.0  39.0  42.0  24.0  34.0  12.0  68.0
1165  1079849.407  1054579.215  21.0  98.0  39.0  91.0  24.0  90.0  12.0  43.0
1166  1079850.335  1050985.605  42.0  11.0  40.0  68.0  22.0  64.0  40.0  38.0
1167  1079850.782  1052218.891  12.0  73.0  40.0  80.0  13.0  23.0  25.0  27.0
1168  1079852.311  1049217.910  45.0  90.0  25.0   5.0  30.0   5.0  22.0  94.0
1169  1079879.218  1049481.154  45.0  90.0  25.0   5.0  30.0   5.0  22.0  94.0
1170  1079881.068  1051248.705  42.0  11.0  40.0  68.0  22.0  23.0  40.0  12.0
1171  1079885.335  1050960.605  42.0  11.0  40.0  68.0  22.0  64.0  40.0  38.0
1172  1079887.311  1049192.910  45.0  90.0  25.0   5.0  30.0   5.0  22.0  94.0
1173  1079916.068  1051223.705  42.0  11.0  40.0  68.0  22.0  23.0  40.0  12.0
1174  1079917.366  1057825.207   3.0  64.0  26.0  19.0  17.0  19.0  27.0  35.0
1175  1079918.303  1058230.009   3.0  64.0  26.0  19.0   7.0  19.0  27.0  35.0
1176  1079935.963  1052938.361  12.0  73.0  11.0  80.0  13.0   1.0  25.0  46.0
1177  1079939.358  1053036.980  12.0  73.0  11.0   1.0  13.0   1.0  25.0  46.0
1178  1079952.366  1057800.207   3.0  64.0  26.0  19.0  17.0  19.0  27.0  35.0
1179  1079953.986  1054909.737  21.0  67.0  39.0  42.0  24.0  34.0  12.0   1.0
1180  1079958.557  1046596.140  35.0  48.0  16.0  36.0   9.0  30.0   4.0  42.0
1181  1079960.642  1057267.509   3.0  64.0  44.0  19.0  17.0  19.0  27.0  35.0
1182  1079970.867  1053755.828  21.0  30.0  11.0   1.0  13.0   1.0  25.0  46.0
1183  1079988.986  1054884.737  21.0  67.0  39.0  42.0  24.0  34.0  12.0   1.0
1184  1079995.642  1057242.509   3.0  64.0  44.0  19.0  17.0  19.0  27.0  35.0
1185  1080005.867  1053730.828  21.0  30.0  11.0   1.0  13.0   1.0  25.0  46.0
1186  1080009.388  1051909.866  42.0  11.0  40.0  34.0  22.0  23.0  40.0  27.0
1187  1080013.597  1052579.280  12.0  73.0  11.0  80.0  13.0  23.0  25.0  27.0
1188  1080016.518  1056027.503  43.0  78.0  44.0  65.0  38.0  66.0  12.0  97.0
1189  1080027.159  1059162.499  39.0   9.0  26.0  73.0   7.0  65.0  21.0   6.0
1190  1080050.697  1051552.256  42.0  11.0  40.0  68.0  22.0  23.0  40.0  12.0
1191  1080068.861  1058042.041   3.0  64.0  26.0  19.0   7.0  19.0  27.0  35.0
1192  1080085.697  1051527.256  42.0  11.0  40.0  68.0  22.0  23.0  40.0  12.0
1193  1080087.735  1055032.737  21.0  67.0  39.0  42.0  24.0  34.0  12.0   1.0
1194  1080103.861  1058017.041   3.0  64.0  26.0  19.0   7.0  19.0  27.0  35.0
1195  1080142.607  1053263.559  12.0  30.0  11.0   1.0  13.0   1.0  25.0  46.0
1196  1080146.975  1056414.107  43.0  78.0  44.0  65.0  38.0  66.0  27.0  97.0
1197  1080156.261  1049790.005  45.0  65.0  25.0   5.0  30.0   5.0  22.0  94.0
1198  1080157.106  1051991.384  42.0  11.0  40.0  80.0  22.0  23.0  40.0  27.0
1199  1080159.863  1056746.077  43.0  78.0  44.0  65.0  17.0  66.0  27.0  97.0
1200  1080167.503  1052520.075  12.0  73.0  11.0  80.0  13.0  23.0  25.0  27.0
1201  1080203.299  1055148.130  21.0  67.0  39.0  42.0  24.0  34.0  12.0   1.0
1202  1080210.199  1053048.180  12.0  81.0  11.0  80.0  13.0   1.0  25.0  46.0
1203  1080238.299  1055123.130  21.0  67.0  39.0  42.0  24.0  34.0  12.0   1.0
1204  1080241.819  1057884.246   3.0  64.0  26.0  19.0   7.0  19.0  27.0  35.0
